CityID;CityName;StateProvinceID;LatestRecordedPopulation;LastEditedBy;ValidFrom;ValidTo
18942;Le Grand;16;938;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18943;Le Grand;5;1659;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18944;Le Loup;17;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18945;Le Mars;16;9826;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18946;Le Moyen;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18947;Le Raysville;39;290;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18948;Le Roy;33;4391;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18949;Le Roy;24;929;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18950;Le Roy;14;3560;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18951;Le Roy;16;15;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18952;Le Roy;23;256;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18953;Le Sourdsville;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18954;Le Sueur;24;4058;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18955;Leaburg;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18956;Leach;37;237;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18957;Leachville;4;1993;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18958;Leacock;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18959;Lead;43;3124;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18960;Lead Hill;4;271;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18961;Leader;24;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18962;Leadington;26;422;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18963;Leadore;13;105;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18964;Leadpoint;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18965;Leadville;6;2602;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18966;Leadwood;26;1282;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18967;Leaf;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18968;Leaf River;14;443;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18969;League City;45;83560;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18970;Leakesville;25;898;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18971;Leakey;45;425;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18972;Leal;35;20;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18973;Lealman;10;19879;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18974;Leamington;46;226;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18975;Leander;45;26521;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18976;Leander;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18977;Leando;16;115;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18978;Learned;25;94;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18979;Leary;11;618;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18980;Leary;45;495;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18981;Leasburg;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18982;Leasburg;26;338;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18983;Leathersville;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18984;Leatherwood;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18985;Leavenworth;50;1965;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18986;Leavenworth;15;238;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18987;Leavenworth;17;35251;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18988;Leavittsburg;36;1973;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18989;Leawood;17;31867;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18990;Leawood;26;682;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18991;Lebam;50;160;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18992;Lebanon;18;5539;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18993;Lebanon;44;26190;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18994;Lebanon;28;80;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18995;Lebanon;36;20033;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18996;Lebanon;39;25477;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18997;Lebanon;43;47;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18998;Lebanon;30;13151;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
18999;Lebanon;31;1358;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19000;Lebanon;26;14474;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19001;Lebanon;14;4418;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19002;Lebanon;17;218;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19003;Lebanon;15;15792;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19004;Lebanon;49;3424;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19005;Lebanon;38;15518;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19006;Lebanon;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19007;Lebanon;8;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19008;Lebanon;7;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19009;Lebanon;37;303;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19010;Lebanon;52;204;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19011;Lebanon;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19012;Lebanon Church;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19013;Lebanon Junction;18;1813;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19014;Lebeau;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19015;Lebec;5;1468;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19016;Lebo;17;940;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19017;Lecanto;10;5882;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19018;Lecompte;19;1227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19019;Lecompton;17;625;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19020;Ledbetter;18;1683;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19021;Ledbetter;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19022;Ledford;14;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19023;Ledger;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19024;Ledger;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19025;Ledgewood;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19026;Ledoux;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19027;Ledyard;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19028;Ledyard;16;130;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19029;Lee;22;2051;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19030;Lee;14;337;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19031;Lee;10;352;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19032;Lee;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19033;Lee;29;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19034;Lee;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19035;Lee;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19036;Lee;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19037;Lee Bayou;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19038;Lee Center;14;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19039;Lee City;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19040;Lee Creek;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19041;Lee Mont;49;125;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19042;Lee Vining;5;222;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19043;Leechburg;39;2156;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19044;Leedey;37;435;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19045;Leeds;46;820;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19046;Leeds;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19047;Leeds;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19048;Leeds;33;377;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19049;Leeds;35;427;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19050;Leeds;1;11773;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19051;Leedy;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19052;Leeper;26;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19053;Leeper;39;158;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19054;Lees Camp;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19055;Lee's Summit;26;91364;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19056;Leesburg;15;555;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19057;Leesburg;49;42616;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19058;Leesburg;11;2896;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19059;Leesburg;10;20117;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19060;Leesburg;1;1027;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19061;Leesburg;36;1314;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19062;Leesburg;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19063;Leesburg;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19064;Leesport;39;1918;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19065;Leesville;36;158;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19066;Leesville;19;6612;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19067;Leesville;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19068;Leeton;26;566;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19069;Leetonia;36;1959;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19070;Leetsdale;39;1218;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19071;Leeville;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19072;Leewood;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19073;Leflore;37;190;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19074;Leflore;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19075;Lefor;35;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19076;Lefors;45;497;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19077;Legend Lake;52;1525;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19078;Leggett;34;60;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19079;Leggett;5;122;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19080;Leggett;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19081;Lehi;46;47407;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19082;Lehigh;37;356;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19083;Lehigh;1;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19084;Lehigh;17;175;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19085;Lehigh;16;416;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19086;Lehigh Acres;10;86784;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19087;Lehighton;39;5500;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19088;Lehman;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19089;Lehr;35;80;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19090;Leicester;33;468;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19091;Leicester;47;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19092;Leicester;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19093;Leigh;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19094;Leigh;28;405;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19095;Leighton;1;729;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19096;Leighton;16;162;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19097;Leipers Fork;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19098;Leipsic;8;183;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19099;Leipsic;36;2093;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19100;Leisure City;10;22655;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19101;Leisure Lake;26;160;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19102;Leisure Village;31;4400;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19103;Leisuretowne;31;3582;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19104;Leitch;21;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19105;Leitchfield;18;6699;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19106;Leiter;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19107;Leitersburg;21;573;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19108;Leith;35;16;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19109;Leith;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19110;Lela;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19111;Leland;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19112;Leland;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19113;Leland;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19114;Leland;23;377;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19115;Leland;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19116;Leland;16;289;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19117;Leland;14;977;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19118;Leland;34;13527;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19119;Leland;25;4481;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19120;Leland Grove;14;1503;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19121;Lelia Lake;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19122;Lemannville;19;860;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19123;Lemay;26;16645;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19124;Lemeta;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19125;Lemhi;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19126;Leming;45;946;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19127;Lemitar;32;330;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19128;Lemmon;43;1227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19129;Lemon Cove;5;308;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19130;Lemon Grove;10;657;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19131;Lemon Grove;5;25320;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19132;Lemon Heights;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19133;Lemoncove;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19134;Lemont;14;16000;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19135;Lemont;39;2270;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19136;Lemont Furnace;39;827;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19137;Lemonweir;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19138;Lemoore;5;24531;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19139;Lemoore Station;5;7438;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19140;Lemoyne;39;4553;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19141;Lemoyne;28;82;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19142;Lempster;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19143;Lena;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19144;Lena;52;564;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19145;Lena;25;148;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19146;Lena;14;2912;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19147;Lenapah;37;293;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19148;Lenape;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19149;Lenexa;17;48190;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19150;Lengby;24;86;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19151;Lenhartsville;39;165;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19152;Lennep;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19153;Lennon;23;511;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19154;Lennox;5;22753;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19155;Lennox;43;2111;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19156;Lenoir;34;18228;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19157;Lenoir City;44;8642;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19158;Lenola;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19159;Lenora;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19160;Lenora;17;250;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19161;Lenorah;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19162;Lenore;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19163;Lenore;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19164;Lenox;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19165;Lenox;26;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19166;Lenox;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19167;Lenox;16;1407;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19168;Lenox;22;1675;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19169;Lenox;11;873;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19170;Lenoxburg;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19171;Lenwood;5;3543;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19172;Lenz;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19173;Lenzburg;14;521;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19174;Leo;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19175;Leo;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19176;Leo-Cedarville;15;3603;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19177;Leola;39;7214;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19178;Leola;43;457;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19179;Leola;4;501;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19180;Leoma;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19181;Leominster;22;40759;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19182;Leon;16;1977;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19183;Leon;51;158;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19184;Leon;17;704;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19185;Leon;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19186;Leon;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19187;Leon;37;91;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19188;Leon Junction;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19189;Leon Valley;45;10151;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19190;Leona;45;175;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19191;Leona;17;48;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19192;Leona Valley;5;1607;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19193;Leonard;45;1990;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19194;Leonard;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19195;Leonard;24;41;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19196;Leonard;35;223;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19197;Leonard;26;61;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19198;Leonard;23;403;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19199;Leonardo;31;2757;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19200;Leonardsville;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19201;Leonardtown;21;2930;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19202;Leonardville;17;449;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19203;Leonia;31;8937;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19204;Leonia;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19205;Leonidas;24;52;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19206;Leonore;14;130;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19207;Leonville;19;1084;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19208;Leopold;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19209;Leopold;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19210;Leopolis;52;87;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19211;Leota;24;209;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19212;Leoti;17;1534;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19213;Leoville;17;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19214;Lepanto;4;1893;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19215;Lerna;14;286;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19216;Lernerville;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19217;Leroy;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
19218;Leroy;35;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
